Order_ID,Product,Quantity,Price,Order_Date,Region
155,Air Conditioner,48,865.69,2023-01-07,North
156,TV,24,813.65,2022-04-23,North
157,Mouse,29,713.95,2024-03-30,North
158,Printer,26,,2023-06-07,South
159,Watch,5,481.62,2023-08-05,North
160,Air Conditioner,49,,2023-01-02,South
161,SSD,14,,2023-12-10,South
162,GPU,31,602.8,2023-06-24,Northeast
163,Washing Machine,21,,2023-11-08,
164,Network Card,35,900.95,2022-12-11,North
165,Folder,29,260.94,2024-08-09,North
166,Tablet,49,609.6,2023-10-23,South
167,GPU,45,,2023-04-17,Northwest
168,Microphone,49,620.06,2024-07-13,North
169,Graphics Card,1,501.91,2023-08-25,South
170,Calculator,46,550.16,2023-09-01,Southeast
171,Network Card,15,753.17,2024-11-08,North
172,Pen,28,227.46,2023-11-18,South
173,Folder,33,828.94,2024-05-10,South
174,USB Drive,35,782.45,2023-04-06,South
175,Graphics Card,12,216.12,2024-02-23,North
176,Headphones,7,807.62,2024-10-14,North
177,Folder,29,828.81,2024-12-30,North
178,Microwave,7,428.24,2023-03-28,North
179,Bag,39,24.37,2022-06-02,North
180,USB Drive,40,819.82,2023-06-25,Southeast
181,Folder,44,83.26,2022-04-04,North
182,Pen,13,770.62,2022-05-22,North
183,Power Supply,22,888.15,2024-07-23,North
184,Smartphone,31,935.63,2024-07-14,Northeast
185,Laptop,16,781.79,2024-09-16,North
186,HDD,18,975.51,2024-01-22,North
187,T-Shirt,47,837.34,2023-04-25,North
188,Hat,6,619.77,2022-11-25,South
189,Webcam,31,712.08,2022-06-08,Southwest
190,Webcam,25,37.79,2024-05-24,
191,RAM,44,13.39,2022-09-19,South
192,Notebook,13,428.25,2024-02-16,South
193,Novel,23,586.02,2024-10-26,South
194,Refrigerator,18,213.63,2022-11-13,North
195,Programming Book,19,323.26,2023-11-05,South
196,Textbook,26,825.01,2023-03-29,Central
197,Hat,48,900.27,2024-05-01,South
198,Keyboard,4,625.95,2022-12-13,North
199,Watch,1,,2022-07-05,North
200,GPU,49,23.43,2022-06-22,North
201,CPU,19,233.05,2022-07-18,
202,Textbook,39,810.48,2024-04-11,South
203,Microphone,12,,2023-06-07,Northwest
204,Webcam,22,928.51,2022-11-01,North
205,Magazine,48,146.52,2024-04-28,South
206,Speaker,5,,2023-12-26,Southwest
207,Network Card,30,,2023-06-06,North
208,SSD,36,704.44,2023-05-11,South
209,Laptop,12,682.56,2023-09-28,South
210,SSD,26,,2024-07-03,South
211,TV,28,885.93,2022-05-19,South
212,SSD,34,295.48,2022-11-01,South
213,Programming Book,8,45.19,2022-01-15,South
214,Smartphone,50,822.21,2023-01-15,South
215,Dictionary,35,535.61,2024-07-19,South
216,Refrigerator,50,,2023-09-25,Northwest
217,Hat,28,830.13,2024-10-09,South
218,Cooling Fan,34,92.99,2022-09-28,South
219,Keyboard,2,906.25,2023-05-15,North
220,Network Card,42,337.12,2024-04-03,South
221,Laptop,50,579.21,2023-02-25,North
222,GPU,37,,2022-12-23,South
223,Paper,28,992.66,2022-04-12,North
224,Mouse,20,847.29,2024-12-24,Northeast
225,Air Conditioner,46,816.67,2022-05-21,North
226,Headphones,8,436.57,2023-04-26,South
227,Shoes,14,893.41,2022-11-05,Southeast
228,Refrigerator,2,527.91,2023-04-19,South
229,External HDD,38,649.11,2023-08-18,
230,Hat,13,,2023-11-12,North
231,Printer,45,480.1,2022-06-28,Northeast
232,TV,11,257.77,2024-04-25,North
233,Refrigerator,10,898.78,2023-08-08,North
234,Microwave,40,526.5,2023-03-09,North
235,HDD,31,,2024-04-15,Northwest
236,Desktop,1,,2023-04-30,North
237,Keyboard,15,,2023-05-08,South
238,TV,16,818.93,2023-07-13,South
239,Novel,9,,2024-02-26,North
240,Power Supply,44,969.33,2024-01-26,North
241,Desktop,19,163.4,2022-06-05,South
242,TV,29,133.53,2022-08-08,South
243,Cooling Fan,6,801.42,2024-07-07,South
244,Notebook,36,171.25,2022-08-25,North
245,Refrigerator,16,763.59,2022-09-28,Northwest
246,Notebook,35,788.93,2024-03-16,South
247,Office Chair,14,329.04,2023-07-18,North
248,Air Conditioner,46,87.67,2022-01-28,North
249,Network Card,23,818.22,2024-05-28,North
250,Mouse,18,,2022-01-09,North
251,Power Supply,43,436.08,2024-07-17,North
252,Printer,37,353.31,2022-04-12,South
253,Bag,21,572.97,2022-01-10,North
254,Magazine,12,700.35,2024-01-14,
255,Jacket,12,725.35,2023-09-11,North
256,Paper,42,146.68,2024-12-03,South
257,Novel,32,336.63,2023-02-01,South
258,Paper,41,,2022-06-12,Central
259,T-Shirt,4,455.09,2022-08-07,South
260,T-Shirt,24,90.17,2023-08-10,Central
261,Textbook,17,430.81,2022-03-16,North
262,Motherboard,4,749.57,2022-12-01,North
263,CPU,5,544.68,2024-06-11,North
264,External HDD,26,,2024-04-21,North
265,Washing Machine,45,922.88,2024-03-04,North
266,Microphone,40,165.61,2022-02-28,South
267,Keyboard,47,,2022-12-03,Southeast
268,Motherboard,22,440.12,2023-09-01,North
269,Mouse,29,584.52,2023-11-13,South
270,Smartphone,47,557.13,2023-10-14,North
271,Microphone,7,318.91,2023-05-16,North
272,Notebook,40,636.27,2023-01-26,West
273,Programming Book,19,117.92,2022-07-09,North
274,Tablet,8,,2024-03-25,South
275,HDD,13,398.49,2023-06-03,South
276,Desktop,20,614.62,2023-03-09,North
277,Calculator,9,267.83,2024-11-28,Northwest
278,HDD,1,120.76,2024-09-02,South
279,Network Card,28,320.26,2024-03-18,South
280,Programming Book,39,213.94,2023-07-18,North
281,Textbook,44,493.72,2024-11-19,North
282,Keyboard,11,680.52,2024-06-30,South
283,Headphones,35,634.54,2023-02-09,North
284,Programming Book,24,970.7,2022-10-23,Northeast
285,Folder,3,394.44,2024-06-14,North
286,Webcam,8,530.98,2023-03-27,South
287,Novel,39,617.66,2024-01-22,North
288,Speaker,25,932.97,2022-06-23,Northwest
289,Jacket,38,652.44,2023-10-04,North
290,Headphones,9,394.18,2023-01-14,South
291,T-Shirt,23,,2023-12-22,North
292,Desk,45,678.62,2023-03-28,North
293,Graphics Card,19,,2023-09-07,North
294,Magazine,18,36.68,2023-09-17,East
295,Scanner,36,575.31,2022-08-28,South
296,Hat,30,427.03,2023-10-26,North
297,Headphones,8,605.85,2022-01-01,North
298,Desktop,38,260.88,2024-10-05,South
299,Programming Book,45,14.45,2022-05-24,South
300,Tablet,9,723.13,2022-06-19,
301,USB Drive,48,907.12,2023-12-27,North
302,Monitor,29,,2022-09-29,South
303,Microwave,22,417.3,2022-12-12,North
304,GPU,21,327.51,2024-10-15,
305,Printer,14,525.08,2024-10-12,South
306,T-Shirt,23,605.51,2023-02-09,North
307,Microphone,21,155.01,2024-06-11,North
308,Laptop,6,388.99,2024-12-23,
309,Speaker,26,42.53,2024-04-30,South
310,Keyboard,42,377.62,2024-04-06,North
311,Motherboard,50,275.84,2022-06-24,South
312,Jeans,18,597.2,2023-05-14,North
313,Paper,45,34.2,2022-02-25,North
314,Programming Book,17,679.58,2024-05-01,Northwest
315,GPU,16,908.45,2023-08-06,Northeast
316,Magazine,40,170.34,2024-12-25,North
317,TV,49,404.82,2024-05-03,Northeast
318,Smartphone,26,998.67,2024-03-03,South
319,Microwave,50,736.91,2022-01-02,South
320,Paper,29,681.17,2023-05-23,West
321,USB Drive,24,117.74,2022-08-28,South
322,Shoes,27,210.75,2022-05-18,South
323,Jeans,24,627.49,2022-12-01,Southeast
324,Tablet,49,10.31,2023-04-12,
325,Smartphone,23,,2024-05-25,North
326,Dictionary,7,189.87,2023-11-29,North
327,Printer,50,677.44,2022-02-20,North
328,Pen,11,802.17,2022-11-29,South
329,CPU,16,314.42,2024-04-21,
330,Desk,10,562.04,2022-07-18,South
331,Calculator,9,899.66,2024-07-30,Northeast
332,Desk,6,574.15,2022-05-12,South
333,Magazine,10,103.51,2023-07-04,North
334,Network Card,41,502.3,2024-12-19,South
335,Power Supply,35,622.68,2022-02-22,South
336,Webcam,30,329.12,2023-06-14,North
337,Calculator,30,,2024-10-05,South
338,Notebook,3,273.94,2022-12-29,Northwest
339,External HDD,6,,2022-01-18,North
340,CPU,35,734.09,2022-09-07,South
341,External HDD,48,,2022-10-16,South
342,Washing Machine,38,445.3,2024-02-07,
343,Jacket,46,982.09,2023-10-15,North
344,Motherboard,11,624.84,2024-12-11,South
345,Novel,45,642.75,2022-04-05,North
346,Calculator,5,,2022-01-22,South
347,Pen,33,488.7,2024-08-29,North
348,Bag,10,218.93,2022-01-04,South
349,Air Conditioner,26,658.54,2023-02-12,South
350,Air Conditioner,24,146.58,2024-09-24,North
351,Hat,8,51.53,2024-10-07,North
352,Novel,24,314.52,2023-01-18,South
353,Graphics Card,15,783.54,2022-10-22,South
354,Mouse,19,342.36,2024-12-10,South
355,Office Chair,29,920.9,2023-03-26,South
356,HDD,20,,2022-09-25,West
357,Novel,5,846.63,2024-12-14,North
358,CPU,28,29.63,2023-05-15,North
359,Motherboard,19,222.16,2022-01-08,North
360,External HDD,5,812.73,2024-06-10,South
361,Magazine,11,238.08,2022-11-24,
362,Speaker,7,573.9,2022-10-25,North
363,Bag,21,461.22,2024-04-08,South
364,Headphones,31,937.71,2024-12-25,South
365,Power Supply,44,280.46,2022-04-12,North
366,Novel,48,987.57,2024-01-31,South
367,Jacket,14,987.98,2024-11-02,North
368,Refrigerator,11,85.56,2023-02-13,South
369,Programming Book,6,218.85,2024-08-24,North
370,Webcam,37,733.51,2024-11-27,North
371,Graphics Card,26,819.05,2023-01-06,North
372,HDD,2,,2024-12-07,North
373,GPU,50,542.44,2024-11-19,East
374,Pen,17,491.5,2023-03-16,South
375,Jeans,29,756.62,2024-09-26,North
376,Jacket,33,960.14,2022-06-01,Southwest
377,Scanner,46,,2024-09-08,North
378,Watch,48,444.07,2023-01-24,North
379,Scanner,12,175.04,2024-05-02,East
380,Hat,38,379.39,2024-04-26,East
381,Paper,17,223.1,2024-10-15,South
382,External HDD,10,170.18,2024-01-02,North
383,Jacket,39,738.89,2022-06-22,
384,Pen,37,428.33,2024-12-29,South
385,External HDD,19,747.02,2023-11-15,South
386,Motherboard,22,,2023-11-16,South
387,Motherboard,1,158.2,2022-11-20,North
388,Dictionary,13,592.29,2024-05-02,South
389,Jacket,45,630.79,2023-08-19,South
390,External HDD,45,,2023-07-06,Northwest
391,Scanner,33,37.68,2024-12-21,North
392,Novel,44,149.59,2022-01-12,South
393,Watch,30,959.59,2023-03-06,
394,Bag,47,645.88,2023-05-16,North
395,Novel,26,410.61,2022-01-10,South
396,Speaker,21,904.58,2022-06-19,North
397,Mouse,19,43.93,2023-03-08,North
398,Pen,50,287.42,2024-04-10,South
399,External HDD,10,137.41,2023-08-12,South
400,Bag,2,599.67,2022-08-15,North
401,Jeans,35,991.0,2023-03-10,South
402,GPU,46,675.96,2024-01-22,North
403,Calculator,46,795.01,2024-10-13,North
404,Paper,21,992.84,2022-08-13,South
405,Folder,24,141.31,2022-08-27,South
406,Microphone,18,,2023-06-01,Central
407,Watch,6,612.26,2023-06-18,North
408,SSD,43,37.0,2022-06-09,South
409,Headphones,6,388.84,2024-08-16,South
410,SSD,36,657.08,2022-11-28,South
411,Watch,10,,2024-06-24,North
412,Jeans,29,676.28,2024-05-13,North
413,Motherboard,16,956.68,2023-10-25,North
414,Hat,38,237.88,2023-03-03,South
415,HDD,9,255.55,2024-04-02,South
416,Tablet,11,800.21,2022-10-18,South
417,Paper,30,172.35,2023-12-01,South
418,SSD,33,,2023-05-12,North
419,Shoes,3,781.81,2024-01-06,North
420,CPU,13,763.97,2022-06-14,South
421,Programming Book,12,870.59,2024-06-21,North
422,RAM,43,237.95,2022-07-17,North
423,Shoes,24,942.55,2022-03-05,North
424,Graphics Card,21,363.5,2024-07-19,North
425,Jeans,3,702.62,2022-11-08,South
426,SSD,28,948.5,2023-12-06,South
427,Microwave,47,441.77,2024-11-26,South
428,Scanner,22,871.07,2024-03-24,North
429,Textbook,3,596.82,2022-05-06,North
430,Smartphone,6,808.74,2022-04-23,West
431,Microwave,25,,2023-07-10,
432,Smartphone,15,566.37,2024-07-18,South
433,SSD,39,744.78,2022-08-03,Northeast
434,Refrigerator,50,439.73,2022-10-14,Northeast
435,USB Drive,40,168.96,2023-10-30,South
436,GPU,28,508.93,2022-03-29,North
437,Printer,34,,2024-06-20,North
438,USB Drive,39,798.44,2024-08-27,South
439,Desktop,8,772.87,2022-04-16,North
440,Pen,48,913.62,2024-12-09,South
441,Desk,45,327.28,2024-12-19,North
442,Folder,26,503.57,2022-04-11,North
443,Refrigerator,20,854.13,2024-05-31,North
444,Dictionary,20,827.72,2023-08-13,North
445,HDD,36,744.03,2024-02-03,East
446,Magazine,33,422.82,2024-09-23,South
447,Washing Machine,1,699.93,2023-03-25,South
448,Refrigerator,23,,2022-09-08,South
449,Novel,10,702.98,2022-10-26,North
450,Smartphone,12,479.21,2022-12-21,
451,Scanner,25,582.73,2022-04-29,Southwest
452,Paper,26,771.67,2024-08-20,Northwest
453,External HDD,37,803.39,2022-11-23,North
454,Power Supply,47,970.12,2023-02-23,South
455,Calculator,10,528.58,2023-12-18,North
456,Pen,28,956.92,2022-02-25,Southeast
457,Desk,9,554.15,2024-04-28,North
458,Monitor,27,439.65,2022-07-12,North
459,Desk,40,89.41,2022-01-04,Central
460,Textbook,25,373.5,2022-03-03,North
461,Programming Book,29,426.15,2024-06-24,South
462,Magazine,7,493.97,2024-07-29,
463,Monitor,23,923.03,2024-11-06,North
464,Scanner,33,773.16,2024-12-11,North
465,Keyboard,8,130.48,2022-08-03,North
466,Folder,40,801.85,2023-09-30,North
467,Folder,10,469.93,2024-06-17,Northwest
468,GPU,2,575.87,2022-10-15,South
469,Magazine,17,65.64,2022-02-25,North
470,Pen,8,682.26,2023-09-21,Northwest
471,Cooling Fan,23,377.18,2024-06-25,
472,Calculator,22,161.9,2022-10-14,North
473,Folder,29,545.91,2024-03-02,North
474,Shoes,23,692.57,2024-01-27,North
475,Air Conditioner,3,294.49,2024-04-01,
476,Hat,25,697.69,2024-01-12,North
477,Novel,33,475.06,2023-11-04,North
478,Watch,6,,2023-05-18,North
479,Refrigerator,16,,2024-05-14,South
480,Scanner,19,595.67,2023-08-18,South
481,Microwave,33,746.05,2022-01-28,South
482,Paper,8,767.68,2024-09-10,North
483,Graphics Card,38,461.51,2024-04-16,South
484,Microphone,32,324.81,2022-08-09,
485,Jeans,10,400.78,2022-03-03,West
486,Magazine,17,377.96,2023-05-31,Northeast
487,Webcam,27,747.86,2024-10-05,North
488,Novel,22,712.57,2022-09-09,South
489,Washing Machine,43,952.07,2024-12-13,South
490,Headphones,40,967.72,2024-12-04,
491,Mouse,47,337.38,2024-04-08,South
492,Cooling Fan,25,973.47,2024-03-03,
493,Webcam,36,966.17,2022-02-23,North
494,Mouse,25,447.7,2023-09-30,South
495,Watch,41,913.43,2023-03-19,South
496,Tablet,24,751.08,2023-01-27,South
497,Watch,38,791.21,2023-12-03,South
498,USB Drive,6,994.55,2023-07-27,North
499,Notebook,28,753.86,2023-11-14,North
500,Calculator,45,966.82,2022-10-10,South
501,Jeans,16,181.54,2024-02-17,South
502,Motherboard,19,707.68,2023-09-11,North
503,RAM,40,889.09,2022-10-05,South
504,External HDD,47,585.62,2022-06-10,North
505,Power Supply,2,602.21,2022-03-21,South
506,Headphones,17,651.95,2023-10-16,North
507,Scanner,7,,2024-05-21,South
508,External HDD,44,,2023-03-28,North
509,Air Conditioner,29,,2024-02-23,North
510,Headphones,9,263.32,2023-11-24,
511,Speaker,19,71.02,2024-01-07,North
512,Washing Machine,41,582.25,2023-08-16,North
513,Shoes,29,904.84,2023-11-25,
514,T-Shirt,23,864.3,2023-10-19,
515,Headphones,26,152.06,2022-11-29,North
516,Microwave,10,770.95,2024-06-01,North
517,Headphones,19,,2022-09-03,North
518,Notebook,42,986.35,2024-06-01,North
519,Novel,48,281.01,2023-06-01,South
520,Webcam,43,209.91,2023-01-11,South
521,GPU,39,468.23,2022-03-27,South
522,Refrigerator,6,424.32,2022-10-01,South
523,Watch,32,124.2,2024-07-23,North
524,RAM,45,693.08,2022-11-03,South
525,Printer,24,,2022-02-16,South
526,Washing Machine,24,561.37,2023-08-20,North
527,Scanner,38,99.63,2022-10-12,South
528,Air Conditioner,48,243.36,2022-09-08,South
529,SSD,40,730.3,2023-02-23,North
530,CPU,32,694.81,2022-07-13,Southwest
531,Network Card,44,531.7,2023-11-27,North
532,Air Conditioner,28,351.99,2023-06-01,North
533,Watch,5,709.97,2022-02-21,South
534,Bag,16,977.1,2023-10-11,North
535,Jeans,50,290.96,2024-11-08,North
536,Notebook,9,739.53,2023-11-16,
537,Paper,38,698.18,2022-06-15,North
538,Tablet,23,984.86,2022-02-07,North
539,Office Chair,29,37.82,2024-02-28,South
540,Office Chair,14,849.0,2023-04-07,North
541,Shoes,19,,2024-01-06,South
542,Office Chair,42,353.94,2023-11-30,West
543,Desk,14,296.13,2022-09-03,North
544,Hat,35,327.78,2024-03-11,South
545,Webcam,46,703.92,2023-07-28,Northwest
546,Calculator,17,960.23,2023-09-18,South
547,Smartphone,12,,2023-09-21,South
548,CPU,31,810.36,2023-07-15,South
549,Microphone,44,,2024-04-21,South
550,Power Supply,15,,2022-06-14,South
551,Dictionary,35,551.71,2022-03-11,North
552,Shoes,4,845.14,2022-11-28,South
553,Scanner,34,231.76,2024-04-16,Central
554,Jeans,40,623.35,2023-04-14,North
555,Microwave,42,359.36,2022-10-18,South
556,Washing Machine,2,603.17,2022-11-27,North
557,Washing Machine,5,,2023-06-16,North
558,Smartphone,49,952.05,2024-12-10,North
559,Cooling Fan,23,229.7,2024-08-17,South
560,Microwave,45,831.63,2023-02-08,North
561,Headphones,47,776.59,2023-07-25,South
562,Novel,36,,2022-06-18,South
563,GPU,36,442.83,2024-10-15,North
564,Novel,17,837.36,2022-02-27,
565,Headphones,43,450.05,2022-10-15,Southwest
566,Webcam,43,861.74,2024-01-09,North
567,Graphics Card,16,330.67,2023-11-03,North
568,Keyboard,31,203.54,2023-10-01,North
569,Cooling Fan,8,663.54,2024-07-10,North
570,Cooling Fan,19,383.83,2024-06-30,Northwest
571,Network Card,10,732.42,2023-09-30,South
572,Mouse,47,391.4,2024-10-17,Northeast
573,Printer,46,570.74,2024-09-16,South
574,TV,6,191.6,2023-07-03,North
575,Watch,9,665.76,2022-01-06,North
576,Calculator,45,780.45,2024-12-30,Central
577,Power Supply,11,495.12,2024-03-07,South
578,Power Supply,1,696.96,2022-01-23,East
579,Dictionary,31,391.88,2024-02-25,North
580,Shoes,4,822.43,2024-08-26,North
581,Microwave,21,637.58,2024-06-07,North
582,Pen,7,373.65,2022-08-14,South
583,External HDD,42,999.46,2024-11-12,Northwest
584,Jeans,21,146.43,2023-09-23,South
585,TV,23,573.05,2022-11-11,South
586,RAM,8,798.19,2024-11-22,North
587,GPU,49,132.87,2023-06-21,Northwest
588,Headphones,38,548.84,2022-05-22,South
589,Cooling Fan,22,598.6,2024-08-20,North
590,Refrigerator,29,214.77,2023-01-03,North
591,T-Shirt,47,463.53,2024-06-24,North
592,Calculator,11,447.3,2024-05-28,North
593,Hat,36,93.18,2024-02-08,South
594,Pen,49,726.85,2022-02-02,South
595,Microwave,36,942.7,2024-01-18,South
596,GPU,40,943.71,2024-07-29,South
597,Smartphone,42,645.24,2024-03-19,South
598,Refrigerator,42,670.45,2024-08-12,North
599,Bag,21,550.71,2022-04-15,North
600,Shoes,49,289.83,2023-05-09,North
601,Network Card,50,768.1,2022-10-08,North
602,Textbook,43,246.06,2024-07-10,South
603,Magazine,29,842.24,2022-06-07,North
604,Textbook,11,908.53,2023-05-28,North
605,Network Card,14,,2023-01-23,North
606,USB Drive,28,527.65,2024-07-06,North
607,Magazine,50,142.89,2024-05-11,South
608,Scanner,18,712.35,2024-09-13,North
609,Paper,46,462.42,2023-01-13,South
610,Washing Machine,13,995.56,2024-04-10,South
611,Textbook,9,384.37,2024-07-09,North
612,Jeans,35,222.63,2022-09-14,
613,Novel,38,,2022-07-04,South
614,CPU,28,164.91,2023-12-08,North
615,Desktop,14,207.19,2024-08-06,North
616,Mouse,22,110.17,2022-07-16,North
617,Paper,50,820.64,2023-12-21,North
618,Scanner,41,803.55,2022-05-30,South
619,Refrigerator,50,514.15,2024-06-06,North
620,CPU,11,166.1,2022-12-03,South
621,Pen,1,,2023-08-08,South
622,Refrigerator,18,652.15,2022-12-07,South
623,Smartphone,40,892.59,2024-05-07,South
624,Desktop,40,,2022-09-21,South
625,Textbook,42,469.02,2022-08-02,South
626,Hat,14,803.88,2024-11-25,Northeast
627,T-Shirt,34,337.11,2022-09-17,
628,Laptop,7,975.61,2023-12-23,South
629,Power Supply,13,222.55,2022-01-02,West
630,T-Shirt,25,435.92,2023-11-09,South
631,Power Supply,22,537.04,2024-01-06,North
632,Speaker,19,736.56,2024-12-01,South
633,Keyboard,18,973.52,2023-09-28,South
