Order_ID,Product,Quantity,Price,Order_Date,Region
185,Monitor,8,376.17,2024-11-08,South
186,Smartphone,32,653.26,2024-02-10,North
187,Tablet,43,552.27,2024-06-22,Central
188,Tablet,47,306.38,2023-02-14,East
189,Keyboard,9,958.15,2023-02-20,West
190,Monitor,43,639.81,2023-11-09,West
191,RAM,4,920.54,2024-05-06,Southwest
192,Mouse,44,342.17,2022-07-10,East
193,Desktop,37,194.74,2024-11-21,East
194,CPU,28,,2024-03-23,South
195,Tablet,4,642.56,2024-10-21,Southwest
196,Tablet,19,710.31,2023-06-04,West
197,Desktop,31,156.83,2023-12-23,Central
198,Laptop,41,889.92,2024-04-08,Southeast
199,Desktop,2,32.4,2022-03-23,North
200,Tablet,11,499.74,2023-09-14,West
201,Mouse,11,723.92,2023-04-23,Northwest
202,Smartphone,11,873.41,2023-02-20,West
203,Mouse,11,143.79,2022-11-25,North
204,Monitor,11,770.84,2023-02-22,West
205,Jeans,19,95.87,2024-06-23,North
206,Keyboard,35,906.27,2024-09-02,South
207,Desktop,41,253.82,2023-03-26,West
208,Laptop,14,,2023-11-29,Southwest
209,RAM,32,309.31,2022-03-16,West
210,Monitor,23,818.23,2023-03-12,North
211,Smartphone,9,818.78,2022-06-26,Northeast
212,Network Card,16,921.35,2022-01-27,Southwest
213,Office Chair,16,701.57,2023-03-09,Central
214,Tablet,35,101.25,2023-05-24,Southwest
215,Smartphone,2,544.51,2022-11-17,Southeast
216,USB Drive,19,129.43,2024-01-20,Central
217,Laptop,50,285.09,2024-07-19,Southwest
218,Smartphone,15,530.17,2023-10-18,East
219,Tablet,22,882.37,2022-07-27,
220,Laptop,47,516.15,2022-01-18,South
221,Calculator,18,657.91,2023-04-17,Northwest
222,Power Supply,29,655.86,2023-05-19,Central
223,Tablet,12,420.48,2024-10-03,West
224,Laptop,5,748.03,2023-08-07,East
225,Programming Book,50,,2023-02-22,Southwest
226,Pen,9,767.75,2023-05-08,Southwest
227,Tablet,26,915.54,2023-01-24,Southeast
228,Tablet,28,811.43,2023-08-12,North
229,Laptop,20,59.43,2022-10-20,East
230,Webcam,49,115.62,2022-11-22,Southwest
231,Monitor,37,209.34,2023-07-25,East
232,Desktop,11,,2024-07-28,Northeast
233,Webcam,37,,2024-02-28,Northwest
234,Keyboard,4,413.03,2024-08-11,North
235,Folder,5,577.93,2022-10-24,Central
236,Laptop,34,927.16,2024-09-17,Southwest
237,Cooling Fan,1,104.35,2022-03-01,Southeast
238,Desktop,1,702.59,2022-12-20,Northeast
239,Laptop,2,589.15,2023-11-01,Southwest
240,Smartphone,20,229.79,2022-12-03,Southeast
241,Mouse,36,236.26,2022-03-14,South
242,Webcam,28,696.62,2022-11-20,Southwest
243,Smartphone,9,304.37,2022-12-03,West
244,Smartphone,44,695.2,2023-06-11,Central
245,Printer,36,,2024-01-18,South
246,Tablet,13,31.55,2024-10-30,West
247,Keyboard,13,551.57,2023-07-26,North
248,Keyboard,3,116.25,2024-06-10,East
249,Washing Machine,13,770.5,2024-04-16,West
250,Desktop,18,322.69,2022-05-17,Southeast
251,Desktop,16,416.41,2022-01-05,Southeast
252,Power Supply,9,628.81,2022-12-01,Central
253,Magazine,13,307.24,2023-08-04,Northwest
254,Desktop,27,,2022-01-07,West
255,Desktop,40,969.76,2024-11-18,West
256,Keyboard,33,897.79,2022-11-08,South
257,Keyboard,47,123.23,2022-12-27,South
258,Tablet,18,940.61,2023-06-11,North
259,Keyboard,42,17.6,2024-01-24,East
260,Pen,42,,2024-09-25,Central
261,Microphone,11,988.7,2024-07-30,Northwest
262,Cooling Fan,50,345.45,2023-01-11,Central
263,Folder,9,,2023-05-19,Central
264,Mouse,21,245.82,2024-10-21,
265,Laptop,40,306.56,2022-03-14,North
266,Smartphone,2,483.0,2024-03-16,West
267,Novel,21,379.02,2024-07-18,East
268,Laptop,50,333.64,2022-02-12,Southwest
269,Notebook,30,749.05,2023-11-25,Northwest
270,Bag,12,90.91,2023-07-30,Southeast
271,TV,12,955.58,2022-05-30,West
272,Smartphone,43,823.68,2022-01-30,Northeast
273,Smartphone,35,480.57,2022-02-01,South
274,Monitor,40,,2023-01-30,Northwest
275,Cooling Fan,24,921.08,2024-10-30,Northeast
276,Tablet,41,570.93,2024-02-04,Central
277,Novel,4,103.59,2024-10-24,East
278,CPU,13,237.08,2023-11-25,Central
279,Microwave,8,467.66,2024-12-25,North
280,Smartphone,31,707.61,2022-07-14,Southeast
281,Laptop,24,439.99,2024-08-23,Southeast
282,Monitor,46,221.24,2023-03-22,North
283,Monitor,24,996.05,2024-01-25,Central
284,Desktop,20,589.46,2022-11-12,Southeast
285,Desktop,21,545.09,2022-02-19,Central
286,Keyboard,49,440.78,2024-12-27,Southwest
287,Monitor,37,851.06,2024-08-28,Northeast
288,Desktop,25,987.58,2022-03-31,Central
289,Keyboard,17,557.48,2024-11-10,South
290,Monitor,31,520.24,2024-08-30,Northwest
291,T-Shirt,28,575.63,2023-09-10,South
292,Keyboard,38,979.65,2022-12-17,North
293,Desktop,33,838.23,2023-08-05,Central
294,Tablet,39,843.92,2024-03-03,East
295,TV,7,522.25,2024-10-10,West
296,Smartphone,5,669.19,2024-10-17,West
297,Desktop,5,530.36,2024-04-20,North
298,Desktop,37,869.38,2022-03-08,Central
299,RAM,26,116.31,2024-04-23,East
300,Tablet,1,410.27,2024-06-12,Southwest
301,Smartphone,28,756.59,2022-09-23,Northeast
302,Smartphone,45,235.85,2022-08-14,North
303,Smartphone,50,408.82,2024-04-25,Northeast
304,Smartphone,37,445.7,2024-12-27,South
305,Jacket,45,578.96,2022-10-17,Southwest
306,Monitor,28,736.22,2024-08-01,Southwest
307,Keyboard,18,,2023-10-31,Central
308,Cooling Fan,42,731.11,2022-09-09,Northwest
309,Magazine,39,751.15,2022-06-07,Northwest
310,Desktop,38,301.74,2023-12-26,Southwest
311,Programming Book,9,,2023-08-11,North
312,Desktop,21,377.18,2022-02-12,East
313,Notebook,21,55.33,2023-05-08,Northeast
314,Keyboard,8,726.78,2022-08-15,Southeast
315,Mouse,35,,2024-11-24,Southwest
316,Graphics Card,39,288.35,2024-07-06,West
317,Monitor,6,245.73,2022-06-06,North
318,Keyboard,48,961.32,2023-01-28,North
319,Smartphone,26,32.1,2024-11-13,Southeast
320,Tablet,25,925.39,2022-08-26,Southwest
321,Laptop,49,764.4,2022-04-12,Southwest
322,Mouse,5,899.71,2023-04-25,Southeast
323,Webcam,25,981.53,2024-03-08,West
324,Mouse,8,41.41,2024-06-25,Southwest
325,Folder,21,813.71,2023-07-21,West
326,Smartphone,41,452.1,2022-01-02,West
327,Tablet,27,623.18,2022-01-01,Southwest
328,Keyboard,42,654.63,2023-10-06,West
329,Desktop,6,762.23,2023-05-30,Southwest
330,Pen,38,397.92,2024-10-28,West
331,Laptop,41,616.26,2024-11-29,Southwest
332,Keyboard,8,746.19,2024-05-01,Central
333,Tablet,9,595.71,2023-08-13,Northwest
334,Calculator,45,645.5,2024-03-11,South
335,Keyboard,41,954.17,2022-01-28,West
336,USB Drive,33,90.27,2022-03-19,East
337,Laptop,7,333.42,2023-03-10,North
338,Keyboard,44,29.25,2022-02-10,Northeast
339,Smartphone,46,255.24,2024-09-13,
340,Mouse,5,531.2,2022-08-12,East
341,Shoes,47,852.96,2023-02-11,Southwest
342,Paper,27,,2023-12-26,South
343,Keyboard,43,808.83,2024-10-03,Northeast
344,Monitor,46,88.98,2022-04-04,North
345,Tablet,43,870.17,2024-02-14,Southeast
346,Mouse,24,106.59,2022-09-09,Central
347,Tablet,45,453.6,2022-01-07,Northeast
348,Monitor,36,603.17,2022-03-14,East
349,Laptop,34,148.51,2024-08-18,Central
350,Smartphone,34,663.41,2024-03-03,Central
351,Monitor,34,249.74,2022-10-29,West
352,Monitor,32,278.42,2022-09-12,
353,Tablet,21,798.49,2022-09-30,Northwest
354,Tablet,37,79.76,2024-05-30,East
355,Keyboard,18,130.3,2023-06-07,Southwest
356,Monitor,39,,2022-05-10,North
357,Mouse,48,699.09,2023-07-13,South
358,Laptop,24,286.86,2022-01-26,Northwest
359,Keyboard,30,837.61,2022-02-05,South
360,Monitor,29,754.12,2022-08-29,East
361,Monitor,33,745.43,2024-07-22,South
362,Desktop,5,363.74,2023-09-05,West
363,Printer,20,805.57,2022-11-05,Southwest
364,Mouse,47,351.75,2022-06-28,South
365,Laptop,20,344.79,2023-05-27,Northeast
366,Laptop,36,197.97,2022-05-09,West
367,Paper,35,726.11,2023-12-31,Northeast
368,Laptop,12,618.24,2023-01-09,
369,Tablet,13,126.75,2022-09-29,Southeast
370,Keyboard,6,289.9,2023-05-18,East
371,Mouse,10,90.73,2024-10-02,West
372,Smartphone,45,436.59,2022-03-19,South
373,Monitor,30,104.17,2023-09-03,Northwest
374,Keyboard,25,65.29,2022-11-21,Southwest
375,Tablet,39,690.3,2023-05-24,Central
376,CPU,29,713.41,2024-04-08,Northwest
377,Notebook,17,68.46,2023-12-30,West
378,CPU,20,409.67,2024-08-25,West
379,Desktop,31,,2022-07-17,Southeast
380,Monitor,6,494.85,2024-10-21,Southwest
381,Keyboard,44,941.54,2023-05-27,Central
382,Smartphone,15,796.68,2022-09-12,West
383,Keyboard,42,702.3,2022-03-17,Southwest
384,USB Drive,34,513.68,2024-04-12,South
385,Tablet,14,441.44,2022-05-11,
386,Laptop,35,979.25,2022-04-19,Central
387,Keyboard,45,319.35,2024-01-08,South
388,Magazine,37,791.42,2024-04-04,South
389,Keyboard,18,724.09,2024-06-11,South
390,Novel,45,66.53,2024-06-21,North
391,Monitor,42,733.74,2022-02-06,Central
392,Smartphone,23,696.8,2024-07-11,Southwest
393,Mouse,1,,2022-02-14,West
394,Laptop,36,,2024-10-24,South
395,Desktop,5,120.95,2023-08-18,Central
396,Monitor,10,,2023-07-27,West
397,Laptop,37,157.18,2024-11-01,Southwest
398,USB Drive,10,27.1,2023-01-28,South
399,Laptop,23,907.1,2024-03-10,East
400,Keyboard,22,842.16,2022-03-29,North
401,Keyboard,2,157.29,2023-12-15,East
402,Air Conditioner,3,347.15,2024-03-26,Southeast
403,Keyboard,46,102.73,2022-01-06,North
404,Laptop,46,53.08,2024-12-10,South
405,Keyboard,40,735.35,2023-05-08,North
406,Notebook,21,52.23,2023-03-06,
407,Smartphone,41,282.41,2022-02-07,Northeast
408,Tablet,35,329.9,2022-01-03,Northeast
409,Printer,10,265.88,2024-08-04,Southwest
410,Keyboard,38,344.86,2024-10-24,East
411,Graphics Card,30,253.48,2022-11-19,Southwest
412,Mouse,21,449.57,2022-09-19,Northeast
413,Monitor,40,138.84,2023-10-25,Southwest
414,Smartphone,18,987.67,2022-05-25,South
415,Desktop,10,781.02,2022-02-15,East
416,Bag,23,711.33,2024-09-09,Southeast
417,Network Card,10,60.83,2023-02-17,Central
418,Keyboard,4,218.83,2024-01-22,Northeast
419,Mouse,8,550.44,2022-07-19,Southwest
420,Mouse,32,337.03,2022-06-15,Northeast
421,Mouse,42,128.01,2023-11-22,Northeast
422,Scanner,45,704.48,2023-09-17,Northwest
423,Laptop,20,88.1,2024-01-23,Southeast
424,Monitor,14,43.56,2022-03-16,Northeast
425,Calculator,48,516.48,2023-10-27,West
426,Desktop,29,167.12,2024-01-07,Central
427,Keyboard,11,404.67,2024-10-07,Southeast
428,Smartphone,17,973.89,2024-04-10,South
429,Paper,2,966.7,2024-09-14,West
430,Microphone,39,315.01,2023-10-23,Southwest
431,GPU,7,562.37,2024-05-28,Southeast
432,Mouse,30,434.07,2024-06-11,Southwest
433,Paper,34,847.19,2023-11-10,Southwest
434,Laptop,33,120.64,2023-11-07,Southwest
435,Tablet,32,479.79,2022-07-20,Northwest
436,Mouse,41,879.65,2022-11-26,North
437,Monitor,33,284.72,2024-05-23,Central
438,Air Conditioner,14,787.81,2023-08-09,Central
439,Speaker,15,892.08,2023-01-07,Central
440,Tablet,46,942.03,2022-12-23,Southeast
441,Monitor,46,981.44,2022-06-25,Southwest
442,Monitor,3,,2022-01-03,Central
443,Textbook,36,485.5,2022-08-09,South
444,Graphics Card,21,293.42,2024-08-29,Central
445,Monitor,13,29.85,2024-08-21,Northwest
446,Smartphone,20,216.04,2022-01-16,Northeast
447,Desktop,39,627.94,2022-08-07,South
448,Cooling Fan,35,,2023-02-28,Southwest
449,Laptop,2,506.34,2024-04-22,Northwest
450,Mouse,40,440.3,2022-04-20,South
451,Tablet,31,344.54,2023-06-06,East
452,Power Supply,43,573.46,2023-10-31,
453,Textbook,6,194.61,2022-02-08,Southwest
454,Desktop,17,959.42,2023-06-15,Southeast
455,Tablet,39,,2023-07-31,Southeast
456,Jacket,26,867.4,2024-09-13,West
457,Monitor,37,499.29,2022-09-04,South
458,Keyboard,16,366.06,2023-01-07,South
459,Smartphone,42,506.15,2023-08-22,Northeast
460,Mouse,25,327.74,2024-10-09,Northeast
461,Mouse,39,540.32,2022-03-23,Southwest
462,Keyboard,45,408.95,2023-12-13,East
463,Desktop,41,463.69,2022-12-31,West
464,Monitor,5,463.78,2022-12-22,Northwest
465,Headphones,9,577.08,2022-10-21,Southeast
466,Keyboard,25,680.01,2022-11-04,Northeast
467,Mouse,32,261.58,2022-12-16,Southwest
468,Desktop,33,844.91,2022-11-05,North
469,Keyboard,26,365.32,2022-07-21,East
470,Desktop,26,641.07,2022-03-22,Southeast
471,Mouse,35,16.78,2024-06-11,East
472,Laptop,22,905.6,2023-06-28,Southeast
473,Microphone,5,897.34,2024-05-16,West
474,Laptop,23,809.96,2023-09-12,Northwest
475,Paper,39,,2023-05-08,
476,Laptop,3,121.58,2023-06-10,
477,Monitor,40,539.41,2023-08-08,North
478,Textbook,27,,2023-09-08,Northeast
479,Desktop,34,561.13,2023-12-02,East
480,Laptop,31,177.98,2023-01-25,Southwest
481,Mouse,47,200.73,2023-03-05,South
482,GPU,31,,2023-01-20,Southeast
483,Folder,32,563.31,2023-01-17,East
484,Desktop,39,481.15,2024-12-11,East
485,Keyboard,33,245.51,2022-09-29,West
486,Network Card,33,481.57,2024-11-03,Central
487,Hat,26,148.43,2023-10-30,West
488,Monitor,29,988.0,2023-05-09,South
489,Desktop,35,384.48,2022-11-15,West
490,Keyboard,9,317.42,2024-01-08,Northeast
491,Jeans,25,,2022-12-25,Northeast
492,Mouse,34,894.82,2023-09-28,Southeast
493,Keyboard,1,69.55,2022-05-19,North
494,Keyboard,19,238.37,2023-02-18,Northwest
495,Keyboard,19,764.34,2022-06-01,Northwest
496,Hat,47,688.38,2023-06-15,North
497,Tablet,44,729.86,2023-11-24,East
498,Tablet,15,784.17,2023-01-05,Northeast
499,Tablet,16,116.52,2023-06-03,North
500,Desktop,20,,2024-05-11,East
501,Laptop,1,485.68,2023-10-10,
502,T-Shirt,30,930.24,2023-10-28,
503,Tablet,18,472.86,2024-01-29,Northeast
504,Tablet,49,211.42,2022-09-07,Southwest
505,Monitor,43,760.1,2024-08-30,
506,TV,31,731.23,2024-01-28,Northeast
507,Laptop,26,285.66,2023-08-15,Southwest
508,Desktop,35,983.09,2023-10-05,Southwest
509,Bag,20,747.38,2024-07-17,Northwest
510,Desktop,25,514.58,2024-09-05,Southwest
511,Laptop,18,594.97,2024-09-26,South
512,Smartphone,40,251.27,2022-06-10,East
513,Laptop,50,226.55,2023-02-28,North
514,Monitor,19,565.0,2022-09-22,Central
515,Keyboard,6,303.67,2023-09-10,Southeast
516,Desk,44,93.67,2024-12-16,West
517,Desktop,36,,2022-02-14,West
518,Monitor,29,565.51,2023-08-06,Southwest
519,Laptop,29,887.65,2024-05-21,Northwest
520,Desktop,37,234.63,2023-05-25,Northwest
521,Smartphone,21,792.57,2024-01-10,Northeast
522,Graphics Card,24,908.3,2022-05-26,Northwest
523,Laptop,27,966.87,2023-12-18,South
524,Desktop,37,572.61,2024-09-26,Northeast
525,Laptop,40,702.6,2024-06-27,Southwest
526,Mouse,2,846.85,2024-08-08,Northwest
527,Laptop,14,555.88,2023-07-05,Southeast
528,Laptop,26,135.57,2024-10-01,West
529,Webcam,49,,2024-06-30,Southwest
530,Laptop,26,460.56,2024-02-27,Northwest
531,TV,33,174.36,2024-08-24,Central
532,Monitor,48,802.62,2022-09-15,Central
533,Tablet,2,533.58,2022-01-14,Northwest
534,Keyboard,1,492.91,2024-02-13,North
535,Monitor,12,,2023-07-10,North
536,Mouse,22,678.98,2022-01-02,East
537,Tablet,14,,2022-12-08,North
538,Mouse,29,660.42,2023-03-30,South
539,Monitor,19,79.94,2023-05-14,South
540,Office Chair,16,413.4,2023-08-23,West
541,Monitor,24,400.91,2024-07-14,Southwest
542,Mouse,20,983.91,2022-10-13,Southeast
543,Mouse,34,313.11,2023-04-04,Northwest
544,Folder,29,,2024-04-02,Northwest
545,Keyboard,23,374.44,2022-08-18,North
546,Mouse,24,596.97,2023-06-30,Northwest
547,Tablet,16,688.05,2023-11-22,North
548,Monitor,18,364.63,2022-12-19,Northeast
549,Mouse,11,925.72,2024-02-01,Central
550,Laptop,28,,2023-08-09,Northeast
551,Network Card,46,824.61,2024-12-01,Northwest
552,Laptop,27,341.9,2024-03-05,East
553,Mouse,3,184.22,2023-02-06,Northwest
554,Desktop,41,37.53,2022-03-18,Southeast
555,Desktop,20,365.86,2024-08-16,Southwest
556,Smartphone,37,325.91,2022-02-20,Southeast
557,Laptop,24,992.17,2023-10-26,Northeast
558,Programming Book,6,809.51,2024-06-29,
559,Keyboard,32,128.04,2024-09-23,Central
560,Keyboard,2,501.25,2024-02-09,Southeast
561,Smartphone,17,804.09,2024-01-10,Northwest
562,Monitor,13,730.53,2023-06-04,West
563,Calculator,15,426.88,2022-01-12,
564,Power Supply,3,140.86,2023-04-24,West
565,Desktop,50,243.26,2023-03-04,Southeast
566,RAM,13,735.47,2023-06-10,Northwest
567,Microphone,50,,2023-03-10,Southeast
568,Tablet,45,400.88,2023-04-29,Northwest
569,Keyboard,12,250.53,2023-09-26,Northeast
570,Mouse,20,661.95,2024-04-17,South
571,Keyboard,25,479.03,2024-11-04,East
572,External HDD,9,792.89,2024-08-02,Central
573,Keyboard,28,245.22,2022-01-27,East
574,Tablet,30,607.6,2023-12-30,Southwest
575,Monitor,38,289.71,2023-06-11,Central
576,Mouse,8,982.66,2023-12-16,Southwest
577,Desktop,17,711.36,2022-12-12,Central
578,Desktop,30,977.14,2023-05-24,Southeast
579,CPU,15,294.38,2023-07-27,Southwest
580,Monitor,7,,2024-07-22,West
581,Desktop,47,164.91,2023-04-26,East
582,Refrigerator,8,862.28,2022-05-04,Northwest
583,Desktop,45,717.55,2024-05-26,East
584,Microwave,25,751.16,2023-02-04,West
585,Laptop,38,664.2,2022-10-22,Central
586,Smartphone,29,210.52,2024-12-31,Northwest
587,Laptop,29,41.84,2022-12-09,East
588,Smartphone,38,225.1,2022-10-27,Southeast
589,Mouse,13,,2023-05-08,West
590,Tablet,1,,2023-06-24,Northwest
591,Magazine,2,800.66,2024-10-26,North
592,Jeans,44,611.26,2024-01-07,Southeast
593,Mouse,16,352.72,2022-11-02,
594,Tablet,46,,2023-08-24,Southeast
595,Washing Machine,20,,2023-10-15,South
596,Programming Book,49,483.97,2023-08-25,Central
597,Desktop,11,197.3,2023-01-18,West
598,Jeans,4,291.03,2023-02-07,Northwest
599,Tablet,6,,2024-10-21,Northwest
