Order_ID,Product,Quantity,Price,Order_Date,Region
118,Air Conditioner,5,,2022-01-08,South
119,Washing Machine,46,470.61,2024-02-12,Northwest
120,Washing Machine,49,28.05,2024-12-05,Southeast
121,Bag,34,105.08,2024-01-03,East
122,Mouse,28,,2024-11-01,Central
123,Folder,44,,2024-02-11,South
124,Tablet,48,212.21,2022-02-05,North
125,Mouse,31,960.61,2024-06-25,East
126,SSD,33,644.6,2024-01-02,
127,Scanner,15,821.72,2023-03-03,North
128,GPU,22,372.16,2024-02-19,South
129,Motherboard,47,239.33,2024-08-03,South
130,Power Supply,50,843.91,2022-11-22,Southeast
131,Washing Machine,25,199.0,2024-08-09,Southeast
132,Paper,34,880.63,2022-11-25,West
133,Smartphone,17,,2023-01-22,Central
134,Shoes,39,397.37,2023-05-15,South
135,Air Conditioner,44,,2023-11-17,North
136,Jeans,42,889.66,2023-01-05,Southwest
137,Network Card,48,210.04,2023-09-19,Northwest
138,Textbook,28,475.86,2024-02-05,Southwest
139,Webcam,50,979.71,2024-12-10,North
140,Novel,21,126.91,2024-02-08,South
141,USB Drive,27,673.48,2024-02-27,Central
142,RAM,21,526.31,2023-08-26,North
143,Laptop,4,41.61,2024-11-19,Southwest
144,Notebook,29,,2024-01-09,Northeast
145,Graphics Card,49,505.55,2022-12-12,East
146,Washing Machine,39,788.89,2022-02-20,South
147,Folder,13,778.27,2022-12-13,South
148,Folder,30,538.89,2024-02-06,Northeast
149,Graphics Card,40,936.19,2024-10-19,South
150,Hat,30,,2024-04-23,Central
151,Dictionary,26,,2023-07-22,Central
152,Office Chair,50,61.41,2023-02-17,Southeast
153,SSD,45,99.29,2023-12-26,Northwest
154,Keyboard,44,13.2,2024-12-07,East
155,Network Card,27,506.26,2024-07-20,Southwest
156,Watch,50,784.81,2023-11-01,South
157,T-Shirt,33,,2022-02-28,Central
158,Office Chair,29,819.96,2023-01-21,Central
159,GPU,30,963.7,2023-08-10,South
160,Network Card,13,348.78,2024-11-04,Central
161,Microwave,1,892.6,2023-12-02,Southwest
162,SSD,39,27.45,2022-02-24,West
163,Mouse,49,625.82,2022-02-10,West
164,CPU,27,546.34,2024-11-21,North
165,RAM,12,,2022-01-01,East
166,Pen,36,584.6,2022-12-20,West
167,Programming Book,29,530.52,2024-11-15,Northeast
168,SSD,6,315.2,2023-02-09,South
169,Air Conditioner,26,574.6,2024-11-03,Northwest
170,Office Chair,34,729.48,2022-12-25,
171,Power Supply,31,275.37,2024-10-21,West
172,Pen,49,663.19,2024-01-12,Central
173,Dictionary,1,659.57,2023-01-25,Southwest
174,USB Drive,27,710.13,2022-11-03,Southwest
175,Hat,47,712.32,2022-02-06,
176,Notebook,20,552.68,2023-01-26,Southwest
177,Hat,26,124.87,2024-12-01,North
178,Monitor,3,880.39,2023-03-24,North
179,Speaker,5,616.45,2024-12-23,West
180,GPU,38,335.69,2023-11-10,West
181,Microphone,14,91.41,2023-01-28,West
182,Motherboard,44,,2022-04-27,West
183,Laptop,49,184.71,2022-11-16,
184,Motherboard,42,260.06,2023-02-22,Central
185,Cooling Fan,30,239.16,2023-02-21,Northwest
186,Shoes,10,787.9,2022-01-16,Southeast
187,Washing Machine,31,992.25,2022-11-16,Central
188,Desktop,9,155.46,2024-01-05,Southeast
189,Refrigerator,50,,2022-02-04,Central
190,Mouse,49,562.61,2023-12-09,East
191,Speaker,15,144.56,2023-02-22,Northwest
192,Watch,47,589.13,2022-11-17,Southwest
193,Refrigerator,8,779.33,2023-02-13,Southeast
194,Watch,37,450.48,2023-12-01,Central
195,Microphone,41,398.6,2023-11-17,Northeast
196,Shoes,25,888.67,2023-04-12,North
197,Jacket,46,,2023-11-21,Central
198,Headphones,10,981.69,2023-12-18,Northeast
199,Microphone,46,98.66,2022-12-25,West
200,Desk,19,56.79,2024-12-16,East
201,Calculator,36,185.99,2024-08-04,Northeast
202,Bag,3,946.69,2022-12-06,South
203,Office Chair,21,76.63,2023-02-23,South
204,Watch,8,,2022-09-05,North
205,Smartphone,22,559.07,2022-12-11,West
206,Pen,40,556.27,2022-02-09,East
207,USB Drive,22,50.07,2022-11-27,Central
208,Folder,42,376.85,2024-12-06,West
209,Speaker,31,491.61,2024-11-08,West
210,Microwave,13,534.56,2022-04-07,Southeast
211,SSD,45,896.45,2024-12-22,Southeast
212,Refrigerator,31,811.83,2023-02-05,North
213,Dictionary,48,994.03,2022-01-28,Central
214,Microwave,25,189.87,2023-01-16,Southeast
215,Keyboard,25,171.96,2024-01-03,Southwest
216,Power Supply,30,802.73,2023-09-23,South
217,Calculator,47,191.23,2024-01-01,
218,Speaker,41,637.14,2024-12-24,South
219,Microphone,48,872.15,2023-12-01,West
220,Notebook,36,621.83,2022-02-28,West
221,Smartphone,18,,2024-02-09,
222,Pen,25,609.0,2023-10-14,North
223,Refrigerator,45,918.39,2023-06-08,
224,Power Supply,14,267.13,2024-12-01,North
225,Mouse,45,435.48,2023-12-03,Northeast
226,Mouse,22,285.15,2023-02-27,Northwest
227,Tablet,17,921.68,2023-08-04,
228,Notebook,19,395.34,2023-08-25,South
229,USB Drive,39,167.88,2024-11-14,South
230,Notebook,41,548.64,2024-08-01,Southwest
231,Shoes,37,299.03,2023-10-09,Central
232,Textbook,37,258.16,2024-11-13,Southeast
233,Programming Book,23,45.29,2023-04-24,Northeast
234,Headphones,38,910.03,2022-12-07,Northwest
235,Novel,26,768.54,2022-05-16,North
236,Headphones,12,59.2,2022-11-03,Southwest
237,Headphones,12,,2022-01-24,Central
238,Folder,33,739.85,2024-12-15,Central
239,Microwave,35,210.84,2022-03-11,West
240,RAM,48,512.05,2022-03-09,Northeast
241,Mouse,48,409.95,2023-12-04,Southwest
242,RAM,14,52.37,2024-03-14,Central
243,Notebook,6,465.8,2024-11-07,Southwest
244,Jeans,2,143.22,2022-02-10,North
245,CPU,29,543.59,2022-02-26,Northwest
246,Office Chair,7,640.85,2023-11-27,Northwest
247,Desktop,20,136.2,2022-12-14,Southwest
248,Hat,20,,2022-12-01,Central
249,Tablet,42,66.1,2024-01-03,West
250,Desktop,46,306.92,2024-02-12,Southeast
251,Hat,9,160.74,2022-01-09,South
252,Washing Machine,28,537.26,2024-01-24,Southeast
253,Shoes,2,990.42,2023-12-21,Central
254,GPU,35,956.78,2022-11-02,East
255,Textbook,35,742.83,2022-02-10,Northwest
256,Tablet,8,826.72,2023-05-20,Southeast
257,Power Supply,5,498.46,2023-07-19,Northeast
258,Monitor,50,368.48,2022-11-25,Southeast
259,Motherboard,26,166.68,2024-01-11,West
260,Bag,3,444.02,2022-01-26,Central
261,Magazine,30,92.27,2022-04-23,Southeast
262,Desk,9,512.07,2023-11-25,East
263,Graphics Card,17,513.52,2022-11-26,Northwest
264,Air Conditioner,40,540.48,2022-11-21,
265,USB Drive,35,41.63,2022-11-04,West
266,Paper,9,782.54,2022-02-28,Southwest
267,TV,44,22.98,2023-05-09,North
268,Printer,5,512.73,2023-12-03,Northeast
269,Watch,31,618.88,2023-11-13,Northwest
270,Desktop,18,,2023-12-01,Southwest
271,Network Card,22,551.03,2024-11-21,Southwest
272,Folder,12,749.65,2023-12-06,North
273,Power Supply,32,403.39,2024-11-01,West
274,Mouse,22,945.0,2024-01-23,North
275,Notebook,39,770.24,2024-02-17,Southwest
276,Programming Book,17,931.96,2024-06-23,Southeast
277,Hat,44,249.13,2024-01-02,Northwest
278,Jeans,42,372.53,2023-12-22,South
279,Dictionary,31,,2022-01-08,Central
280,Office Chair,45,,2022-01-10,Northeast
281,Textbook,19,967.08,2022-12-08,Southeast
282,Paper,31,847.94,2022-11-04,Central
283,Folder,43,720.3,2024-01-02,South
284,Desk,5,745.72,2023-10-26,Southwest
285,CPU,37,674.13,2022-02-01,East
286,USB Drive,28,,2024-03-21,Southwest
287,Headphones,43,523.33,2023-02-24,Northwest
288,Paper,38,334.36,2022-12-16,North
289,CPU,24,,2023-12-13,East
290,Mouse,1,272.9,2024-09-27,East
291,Notebook,5,,2024-01-15,East
292,Desk,30,442.32,2023-12-16,Northeast
293,Headphones,16,234.66,2022-02-09,Central
294,Office Chair,4,446.29,2022-11-18,Southwest
295,Jeans,4,456.74,2023-02-28,Northwest
296,GPU,4,678.21,2024-10-17,East
297,Network Card,45,99.62,2022-05-17,Northeast
298,Power Supply,14,369.17,2024-02-20,Northwest
299,Watch,30,910.36,2023-01-23,Northwest
300,Desk,21,991.31,2023-03-25,North
301,SSD,8,317.47,2022-02-07,Central
302,Network Card,38,457.89,2024-02-16,South
303,SSD,39,579.2,2024-11-17,Northeast
304,GPU,43,143.72,2023-02-07,Southeast
305,Watch,13,,2022-01-28,Northeast
306,Speaker,35,724.73,2024-11-01,Southeast
307,Network Card,3,255.64,2022-01-04,South
308,Pen,19,85.98,2022-01-06,Northwest
309,Smartphone,9,363.7,2024-01-09,Northwest
310,External HDD,9,907.03,2023-02-10,Southeast
311,Webcam,28,230.75,2024-08-18,West
312,Desk,13,87.5,2024-11-15,West
313,Webcam,8,826.64,2023-01-25,East
314,Jacket,29,896.63,2024-12-06,Northeast
315,Watch,48,486.68,2023-11-22,Southwest
316,Air Conditioner,1,148.94,2024-11-23,Central
317,Pen,2,177.62,2024-05-01,Southeast
318,Watch,32,801.05,2022-03-24,Northwest
319,CPU,23,126.86,2023-08-08,Central
320,Folder,20,187.7,2022-01-05,West
321,Keyboard,7,475.8,2022-11-21,West
322,GPU,48,544.94,2022-02-06,North
323,Bag,7,822.93,2023-06-26,East
324,Magazine,8,738.83,2022-09-28,Northwest
325,Jeans,17,931.19,2022-02-19,South
326,External HDD,26,273.88,2022-02-06,South
327,Mouse,27,629.6,2023-11-01,South
328,Watch,24,893.29,2023-12-17,Northwest
329,Folder,2,859.84,2023-12-26,Southeast
330,Air Conditioner,46,789.62,2022-02-04,Northeast
331,Motherboard,5,71.82,2022-12-23,South
332,Washing Machine,9,109.07,2024-01-02,North
333,Keyboard,12,220.79,2024-11-18,North
334,Hat,43,343.35,2023-03-26,East
335,Microphone,25,757.19,2023-01-23,
336,HDD,45,37.69,2022-12-03,Northeast
337,Motherboard,24,520.38,2022-12-19,Northeast
338,Microwave,28,464.66,2023-12-27,East
339,TV,24,42.43,2022-11-17,Southeast
340,Speaker,3,777.21,2023-03-14,Central
341,Power Supply,3,218.69,2023-02-13,Northwest
342,Jeans,24,356.75,2023-12-26,South
343,T-Shirt,29,96.32,2022-05-11,
344,Power Supply,46,642.72,2022-08-06,Northwest
345,Webcam,39,240.93,2023-07-16,West
346,Mouse,19,38.53,2022-02-23,Southwest
347,Headphones,9,535.64,2024-03-02,Southwest
348,Hat,13,556.11,2023-02-21,North
349,Refrigerator,46,471.16,2023-01-17,Southeast
350,Microphone,47,124.69,2024-09-13,South
351,Novel,37,867.02,2022-04-19,North
352,Refrigerator,21,,2022-10-07,West
353,Programming Book,31,721.86,2022-04-18,North
354,Notebook,7,714.54,2024-05-15,East
355,SSD,35,322.51,2024-06-15,Northwest
356,Air Conditioner,5,889.76,2024-12-05,Southwest
357,Graphics Card,24,39.39,2022-06-26,West
358,External HDD,42,158.1,2022-12-18,East
359,Shoes,29,652.09,2023-11-21,Southeast
360,Textbook,26,441.63,2022-02-11,Southwest
361,Hat,16,267.18,2024-01-14,Southeast
362,CPU,35,870.69,2022-02-14,East
363,Headphones,9,697.54,2024-01-07,West
364,USB Drive,19,264.14,2022-01-13,West
365,Webcam,18,174.89,2022-01-21,Northeast
366,Desktop,30,299.56,2023-12-07,South
367,SSD,43,493.76,2022-12-15,South
368,Speaker,13,679.57,2024-12-01,
369,Cooling Fan,49,221.09,2024-01-12,South
370,RAM,5,840.56,2022-01-17,
371,Dictionary,22,412.46,2024-09-14,South
372,Textbook,26,555.89,2024-11-26,Southwest
373,Headphones,2,887.27,2024-09-11,Southeast
374,Watch,23,415.55,2023-12-19,Central
375,Mouse,46,969.86,2022-12-17,Southeast
376,Cooling Fan,47,517.93,2024-02-20,Southeast
377,Refrigerator,9,272.66,2024-03-20,Central
378,Cooling Fan,45,413.48,2024-09-13,Northeast
379,Mouse,5,854.82,2023-11-07,Northeast
380,HDD,39,47.42,2024-12-27,West
381,Laptop,18,620.12,2022-02-17,East
382,HDD,24,644.24,2022-12-17,Northwest
383,Monitor,7,444.14,2022-02-07,Southwest
384,Programming Book,34,472.19,2024-01-10,Northeast
385,Smartphone,20,851.75,2022-12-25,West
386,Washing Machine,6,654.95,2024-03-11,Southwest
387,HDD,24,342.88,2024-12-19,Southwest
388,Dictionary,21,681.59,2022-11-04,Southwest
389,Washing Machine,23,148.89,2024-01-26,Southwest
390,Paper,16,321.11,2024-06-24,Northeast
391,RAM,34,666.64,2022-12-20,Northwest
392,Motherboard,5,178.46,2024-12-24,Southeast
393,Keyboard,26,895.18,2023-02-25,Central
394,HDD,35,652.37,2023-11-28,Southwest
395,Programming Book,49,887.05,2024-06-17,North
396,Microphone,50,766.67,2022-01-25,Southwest
397,Folder,46,352.96,2024-12-25,Southeast
398,Webcam,1,64.51,2024-01-25,Northwest
399,Paper,33,274.93,2022-01-14,West
400,Bag,32,259.51,2023-11-08,Southeast
401,Jeans,47,922.48,2022-01-26,East
402,Notebook,4,89.82,2022-09-02,South
403,USB Drive,33,717.06,2022-04-04,Central
404,Graphics Card,43,663.03,2022-12-25,East
405,Programming Book,37,340.12,2023-04-03,West
406,Cooling Fan,2,620.69,2023-11-21,Central
407,Programming Book,17,26.59,2023-06-05,West
408,Network Card,29,,2022-01-02,East
409,Novel,4,382.69,2023-06-03,North
410,SSD,34,821.13,2023-12-22,North
411,Desk,30,414.03,2024-01-06,West
412,Textbook,27,68.59,2023-12-27,East
413,Printer,47,129.35,2024-10-21,West
414,Programming Book,28,661.35,2022-01-10,Southeast
415,Power Supply,32,370.47,2024-05-09,Northeast
416,Microphone,40,518.31,2024-12-04,Northwest
417,Desktop,24,,2022-12-26,Southwest
418,SSD,37,566.92,2022-01-04,East
419,RAM,35,756.69,2024-01-26,Southeast
420,Motherboard,32,442.33,2023-01-01,Northeast
421,Desk,46,389.63,2024-02-17,Northwest
422,Network Card,42,790.28,2022-01-22,Central
423,Air Conditioner,29,76.14,2024-08-16,West
424,USB Drive,12,937.63,2023-08-28,West
425,RAM,23,748.69,2024-04-02,Southwest
426,Headphones,10,556.53,2022-11-20,West
427,Notebook,6,203.78,2024-12-24,Southwest
428,Novel,29,197.82,2023-02-24,
429,Jacket,23,915.0,2023-09-07,Southeast
430,Desk,37,276.31,2024-12-27,Central
431,Paper,1,283.2,2023-10-15,North
432,RAM,48,125.06,2024-11-18,Southwest
433,Textbook,26,453.85,2023-03-24,Southwest
434,Hat,49,479.04,2022-11-03,Northwest
435,Desktop,31,792.21,2024-12-14,Northwest
436,Shoes,10,923.43,2022-02-03,West
437,Hat,1,254.76,2024-11-25,East
438,Scanner,9,,2024-02-14,North
439,Notebook,30,693.25,2024-02-15,North
440,Monitor,25,657.06,2024-11-06,East
441,Printer,6,587.88,2022-12-07,Northwest
442,T-Shirt,29,,2023-12-24,Northwest
443,Desk,19,796.97,2023-01-12,Northwest
444,Jeans,28,938.92,2022-02-10,Central
445,Magazine,30,549.28,2024-11-21,Southwest
446,Headphones,8,,2023-04-06,Southwest
447,Shoes,6,266.61,2023-02-25,West
448,Washing Machine,28,684.98,2022-02-23,
449,Desktop,23,761.44,2024-03-28,Northeast
450,Headphones,48,632.58,2024-03-13,East
451,Magazine,15,806.17,2024-12-23,
452,Webcam,42,372.25,2024-11-27,West
453,Network Card,37,411.45,2024-03-19,Northwest
454,Printer,6,624.85,2023-04-04,North
455,RAM,48,900.58,2022-02-24,South
456,SSD,12,728.28,2023-12-08,North
457,Power Supply,12,990.55,2024-12-24,South
458,Paper,7,956.02,2024-02-28,South
459,Hat,49,348.71,2023-04-26,East
460,CPU,38,280.23,2022-03-06,Southwest
461,Hat,32,381.92,2023-11-25,Central
462,Hat,27,797.65,2024-12-17,South
463,Notebook,26,692.18,2023-11-18,South
464,Printer,11,534.98,2024-12-27,East
465,Cooling Fan,15,741.1,2024-12-02,Southwest
466,Programming Book,43,582.49,2023-11-18,Southwest
467,Webcam,47,417.43,2023-02-19,North
468,Textbook,40,840.67,2023-10-03,East
469,Network Card,19,875.96,2024-12-12,Central
470,Motherboard,11,659.62,2023-12-10,West
471,Shoes,44,221.06,2024-01-23,South
472,Dictionary,10,117.02,2023-01-19,East
473,Watch,40,854.13,2022-11-22,Southwest
474,Bag,35,166.09,2022-11-02,Northwest
475,Watch,38,666.57,2022-11-27,Northeast
476,T-Shirt,22,142.28,2024-02-27,Northeast
477,Speaker,10,316.1,2024-11-20,East
478,USB Drive,22,,2024-02-10,South
479,Mouse,26,,2023-02-28,Northwest
480,Motherboard,10,836.94,2022-05-24,Southwest
481,RAM,35,647.1,2022-12-01,Southwest
482,Dictionary,49,762.01,2024-11-28,Northwest
483,Network Card,32,372.76,2023-01-01,East
484,Speaker,34,687.09,2022-11-11,Central
485,Cooling Fan,6,288.86,2023-02-12,
486,Shoes,14,841.9,2023-01-26,East
487,Desktop,6,647.13,2023-11-20,South
488,Laptop,48,801.49,2022-07-20,Central
489,USB Drive,19,583.37,2024-11-06,Southwest
490,Mouse,42,,2023-02-03,East
491,Printer,18,738.06,2024-02-17,Southeast
492,Bag,1,412.17,2023-01-28,Northwest
493,External HDD,10,559.66,2023-01-19,East
494,T-Shirt,9,810.34,2023-12-17,Southwest
495,Network Card,27,965.5,2024-02-05,Southwest
496,Power Supply,30,391.32,2022-12-06,North
497,External HDD,30,29.85,2023-12-25,East
498,Graphics Card,4,287.19,2022-02-14,Southeast
499,HDD,26,719.77,2024-01-17,Southeast
500,Scanner,29,236.71,2023-01-27,West
501,Cooling Fan,10,860.05,2024-01-26,Southeast
502,Speaker,44,317.65,2023-11-15,East
503,Microphone,20,274.82,2024-06-06,Southeast
504,Paper,37,991.75,2022-01-09,Central
505,CPU,15,,2023-07-25,West
506,Power Supply,14,731.88,2023-12-17,Southeast
507,Graphics Card,23,892.46,2022-01-07,Northeast
508,Monitor,49,286.07,2024-11-25,East
509,Keyboard,9,810.44,2024-01-23,Southwest
510,SSD,44,662.66,2023-01-03,North
511,Jeans,49,975.13,2022-11-15,Central
512,Calculator,11,827.95,2024-12-10,South
513,Smartphone,2,322.59,2022-03-01,Northeast
514,Microwave,17,951.18,2024-11-27,East
515,CPU,34,738.31,2023-01-28,Southeast
516,Office Chair,27,141.88,2024-12-23,Northeast
517,GPU,12,818.87,2024-12-06,West
518,Dictionary,24,562.95,2023-01-11,Northeast
519,Hat,15,,2023-01-13,North
520,Scanner,17,621.6,2023-01-02,West
521,Scanner,21,385.11,2023-12-26,Southeast
522,TV,26,613.55,2022-12-01,Central
523,T-Shirt,5,849.13,2023-02-02,East
524,USB Drive,9,707.68,2024-12-09,Central
525,Tablet,22,426.59,2024-12-17,Northeast
526,Microwave,50,925.33,2023-02-11,North
527,SSD,36,281.93,2022-02-19,Central
528,Webcam,11,169.7,2022-02-01,Southwest
529,Printer,28,82.08,2022-02-23,Northwest
530,Network Card,10,149.63,2024-03-11,Southwest
531,HDD,17,,2024-05-12,Southeast
532,Laptop,5,808.01,2023-01-25,East
533,Power Supply,44,168.46,2024-02-04,Northwest
534,Headphones,12,17.53,2023-08-05,Southeast
535,Watch,48,744.88,2024-12-21,Southwest
536,Network Card,43,277.64,2024-02-13,
537,Mouse,35,548.39,2024-11-02,East
538,Mouse,35,,2023-11-04,Southwest
539,T-Shirt,30,403.2,2023-11-18,East
540,Keyboard,49,504.0,2022-02-28,Southeast
541,Bag,1,582.99,2022-02-26,Southwest
542,Novel,24,,2024-11-18,Southwest
543,Pen,22,388.53,2022-12-27,Southeast
544,Desk,4,992.97,2022-12-16,Central
545,Smartphone,28,338.45,2022-02-14,North
546,Notebook,30,264.21,2024-02-13,Central
547,USB Drive,41,464.92,2023-11-27,Northeast
548,Jacket,16,19.1,2022-02-05,South
549,Hat,21,794.39,2022-12-20,Northwest
550,Office Chair,19,530.84,2022-02-21,Southwest
551,CPU,3,242.79,2022-11-28,Northwest
552,Dictionary,28,390.07,2022-11-01,Southwest
553,Novel,13,219.35,2023-12-04,Southwest
554,Printer,15,516.45,2022-02-21,Northeast
555,Hat,48,585.16,2023-02-04,North
556,Microphone,15,793.78,2023-01-06,Southwest
557,SSD,24,349.87,2022-02-04,Northeast
558,Office Chair,29,,2024-01-14,West
559,Microwave,19,,2022-02-03,Northwest
560,GPU,29,827.66,2023-11-01,Central
561,Paper,1,844.98,2023-11-06,Northwest
562,Dictionary,19,155.84,2022-01-17,Northwest
563,Network Card,22,249.46,2022-02-28,Northeast
564,Speaker,10,737.35,2022-11-06,Northwest
565,Power Supply,17,486.5,2023-07-11,East
566,CPU,40,180.47,2024-02-14,East
567,Washing Machine,37,670.93,2022-01-05,Central
568,Folder,9,411.77,2024-01-15,South
569,Pen,40,,2024-11-21,Northwest
570,Desktop,45,977.77,2024-11-17,Southwest
571,Keyboard,38,942.14,2022-02-26,East
572,Folder,50,382.94,2022-12-10,Central
573,Novel,45,463.16,2024-12-03,West
574,External HDD,41,153.3,2023-05-10,East
575,Mouse,46,403.34,2023-11-28,Northwest
576,Cooling Fan,42,247.73,2023-01-28,West
577,Microwave,40,665.74,2023-11-24,Northeast
578,CPU,46,130.83,2022-02-20,Southwest
579,Office Chair,29,50.05,2022-05-26,West
580,Washing Machine,17,762.06,2024-12-10,Northeast
581,SSD,16,862.48,2024-12-04,Southwest
582,Desktop,28,283.74,2022-01-08,Northeast
583,TV,48,667.94,2024-02-13,Northeast
584,Tablet,6,203.74,2024-02-17,West
585,Scanner,43,,2024-01-12,Northwest
586,Paper,11,,2024-12-20,North
587,Graphics Card,15,330.21,2024-03-04,Central
588,Pen,40,722.15,2023-01-12,North
589,Bag,16,,2022-01-27,Northeast
590,Dictionary,8,62.22,2024-12-25,Southwest
591,Tablet,33,150.22,2023-05-02,North
592,Shoes,49,234.6,2022-01-09,West
593,Dictionary,22,919.2,2024-01-28,East
594,Washing Machine,39,969.74,2024-11-25,South
595,Jacket,11,932.11,2023-07-12,North
596,Refrigerator,24,544.06,2023-03-01,North
597,Scanner,45,174.2,2023-11-17,West
598,Cooling Fan,31,,2022-12-01,Northwest
599,RAM,11,241.45,2024-01-17,North
